,index,key,score,total_mentions
929,2759,time periods,0.5238095238095261,154.0
930,3097,direct comparison,0.5225416036308608,157.0
931,166,cardiac hypertrophy,0.5199883279836587,198.0
932,957,breast cancer,0.5190835333104755,3950.0
933,581,difference mean,0.5185185185185186,210.0
934,891,patients likely,0.5136690647482024,153.0
935,1875,disease characterized,0.5119691119691177,221.0
936,268,used compare,0.5109735973597347,563.0
937,3196,portal venous,0.5079926784624781,181.0
938,870,critical role,0.5078305519897298,344.0
939,568,complications including,0.5069958847736625,154.0
940,285,results highlight,0.5006922011998164,217.0
941,885,identifying patients,0.500317748524738,167.0
942,3089,interstitial lung,0.4969258589511747,229.0
943,3000,investigated using,0.4958985831469032,399.0
944,2004,interobserver agreement,0.4924623115577885,588.0
945,2818,independently associated,0.49106987303011745,1208.0
946,3458,retrospectively identified,0.49090909090909124,243.0
947,3223,quality life,0.4904931721318605,1007.0
948,429,stroke patients,0.4890913418882957,813.0
949,2867,frequency bands,0.48823529411764766,166.0
950,234,plasminogen activator,0.4867751547100609,287.0
951,639,hearing loss,0.48356973089013205,432.0
952,3604,small vessel,0.48264136022143167,359.0
953,79,knee osteoarthritis,0.48214285714285704,270.0
954,2724,moderate severe,0.4801630434782601,589.0
955,2119,biopsy performed,0.4798801797304044,178.0
956,168,effective method,0.478238341968912,213.0
957,2359,structural brain,0.477386934673366,247.0
958,2658,grade iii,0.4759878419452891,174.0
959,503,back projection,0.47500000000000114,133.0
960,3193,resynchronization therapy,0.4741482965931859,169.0
961,2324,epilepsy surgery,0.47308868501529044,182.0
962,104,complication rates,0.4710921731329885,389.0
963,3283,years median,0.4699738903394248,300.0
964,2138,previously published,0.46991869918698964,289.0
965,2859,tissue damage,0.46947988223748544,184.0
966,1891,analyzed using,0.4680100755667491,929.0
967,1495,reflectance confocal,0.46648044692737506,167.0
968,2514,rating scale,0.4660301138450231,423.0
969,2255,respectively results,0.46538461538461484,242.0
970,3257,patients affected,0.46458333333333346,223.0
971,1336,united states,0.46433710174717224,502.0
972,1625,order determine,0.46357615894039766,150.0
973,1283,imaging results,0.46330935251798266,322.0
974,1459,lung injury,0.4631621187800958,199.0
975,428,detected using,0.46135831381733383,197.0
976,2108,within days,0.4598698481561873,636.0
977,1234,arterial blood,0.45714285714285763,282.0
978,1206,data set,0.456613934702119,323.0
979,161,days later,0.45507246376811633,157.0
980,1982,hodgkin lymphoma,0.45502846299810273,218.0
981,1365,mean duration,0.45419198055893284,267.0
982,2418,different groups,0.4537874339401042,644.0
983,2349,artery dissection,0.4502617801047119,215.0
984,2560,spectroscopy mrs,0.4501108647450102,145.0
985,2084,left side,0.44842707340324,336.0
986,1774,data consecutive,0.444276539478655,168.0
987,2555,superior mesenteric,0.4439897698209716,248.0
988,3252,diabetic retinopathy,0.44188861985472105,365.0
989,3366,performed single,0.44166666666666365,159.0
990,132,side effects,0.4395061728395075,712.0
991,77,difficult diagnose,0.4387755102040829,129.0
992,1921,vas score,0.43860535624052577,140.0
993,29,complications occurred,0.4366013071895472,334.0
994,1515,multimodal imaging,0.4338528452337796,285.0
995,681,internal fixation,0.43311481550852204,246.0
996,521,assessed whether,0.43295711060947945,137.0
997,3345,brain metastases,0.432340837569596,190.0
998,1215,time min,0.4290123456790113,278.0
999,2456,demonstrated higher,0.42896174863387926,157.0
1000,2219,myocardial dysfunction,0.4267753201396968,141.0
1001,1838,across multiple,0.42439862542955276,190.0
1002,231,computer tomography,0.42366412213740473,185.0
1003,1836,time years,0.4233687405159332,155.0
1004,1439,brain activation,0.4224868761263028,473.0
1005,726,changes brain,0.422298793994586,373.0
1006,721,chronic total,0.42020202020202296,208.0
1007,2490,months mean,0.41956848971399696,339.0
1008,2505,determine relationship,0.4193548387096765,210.0
1009,2945,radial artery,0.41720590985599415,286.0
1010,1602,classified according,0.41698754246885644,263.0
1011,1397,high levels,0.41488298711543475,343.0
1012,2123,function tests,0.4145430286857878,239.0
1013,2792,review literature,0.41300210357607814,589.0
1014,196,aim compare,0.4123592694520882,603.0
1015,2366,procedures performed,0.41054251635244376,485.0
1016,3039,however data,0.4084507042253514,145.0
1017,105,data including,0.40660134089737004,146.0
1018,1212,range mean,0.40422264875239927,243.0
1019,1098,results confirmed,0.40403800475059426,189.0
1020,1219,fully automated,0.4029438635671502,223.0
1021,1090,could lead,0.4020544427324092,206.0
1022,2035,episodic memory,0.4018547140649151,325.0
1023,448,care unit,0.4018475750577361,435.0
1024,1444,different sizes,0.4000000000000016,124.0
1025,1598,left heart,0.4000000000000004,194.0
1026,3285,tomography findings,0.3999999999999963,142.0
1027,3043,coronary plaque,0.3988970588235289,217.0
1028,2568,findings show,0.3981373690337607,190.0
1029,1573,choroidal thickness,0.3976978926863812,591.0
1030,789,surface modification,0.3970588235294121,135.0
1031,1394,groups control,0.39625292740046764,188.0
1032,2979,associated poor,0.395537525354968,325.0
1033,2489,solid tumors,0.3945011783189318,279.0
1034,1359,volume patients,0.39435702658708705,158.0
1035,3271,cardiac involvement,0.390894819466249,166.0
1036,1591,intensive care,0.3905236907730682,522.0
1037,1618,therapy treatment,0.3899799599198408,139.0
1038,2346,h h,0.38901098901098885,177.0
1039,999,tricuspid annular,0.387579724739846,251.0
1040,1039,beam computed,0.38698630136986406,452.0
1041,1003,ischemic attack,0.3867595818815318,185.0
1042,1268,patients followed,0.3857563850687634,561.0
1043,458,flow cbf,0.3856485740570387,262.0
1044,39,treatment option,0.38231859883236163,382.0
1045,2773,performed using,0.38081534772186787,1588.0
1046,1775,review current,0.38016528925620025,184.0
1047,631,failure patients,0.3796696315120705,166.0
1048,382,fellow eyes,0.37911025145067667,196.0
1049,1418,open surgery,0.3781447304516755,229.0
1050,586,review discuss,0.3758389261744954,168.0
1051,3093,photodynamic therapy,0.37576948264571003,302.0
1052,2791,performed identify,0.3753714429614703,257.0
1053,1316,total patients,0.375269927706335,2855.0
1054,878,vascular disease,0.37464788732394366,247.0
1055,1546,gyrus left,0.37450462351387015,189.0
1056,1069,associated severe,0.37430555555555634,154.0
1057,2032,chronic obstructive,0.37367431365174925,216.0
1058,3236,matter lesions,0.37094791329666765,147.0
1059,3380,levels higher,0.37053910402429757,244.0
1060,1262,renal cell,0.3695678636640292,276.0
1061,3620,supplementary motor,0.368692243069168,227.0
1062,3240,therapeutic target,0.3678355501813778,169.0
1063,3235,cell lung,0.36783149832455775,452.0
1064,1179,gestational weeks,0.3668726095910563,215.0
1065,613,stress disorder,0.3660550458715593,133.0
1066,2929,diabetic macular,0.3637795275590553,143.0
1067,3403,visual analog,0.3629836457917835,350.0
1068,153,surgical management,0.36293900184842925,357.0
1069,1421,prognostic value,0.36079883613278824,744.0
1070,1879,mean range,0.3604074402125772,313.0
1071,1103,studied patients,0.35977011494252903,313.0
1072,645,mouse model,0.3568102267539194,617.0
1073,2508,inclusion criteria,0.3556883861087793,973.0
1074,389,effective dose,0.3545339519190205,467.0
1075,2862,coronary computed,0.35437911685777046,269.0
1076,995,venous sinus,0.35413450937155494,146.0
1077,44,fusiform gyrus,0.3535175879396978,201.0
1078,3139,radiographic findings,0.35181644359464465,184.0
1079,1136,reaction time,0.35126582278481033,185.0
1080,109,highlights importance,0.3512195121951229,162.0
1081,1993,surgical excision,0.34904458598726135,274.0
1082,2978,rnfl thickness,0.34820446612155115,662.0
1083,1027,muscle strength,0.34720620610126846,240.0
1084,2147,present work,0.34703748488512876,287.0
1085,2692,propensity score,0.3465346534653467,175.0
1086,2317,based imaging,0.3462235649546831,191.0
1087,3070,angiography dsa,0.34565217391304304,159.0
1088,3082,core needle,0.3447246525990726,197.0
1089,1895,without complications,0.34467120181405947,190.0
1090,140,regions interest,0.3438558031908425,743.0
1091,3300,new imaging,0.34313725490196073,175.0
1092,3234,coronary angiography,0.34261823249613715,1767.0
1093,2819,patients new,0.3425675675675678,169.0
1094,694,imaging positron,0.34220963172804514,151.0
1095,2122,months treatment,0.3401339109885788,254.0
1096,1569,component analysis,0.33832870798643216,422.0
1097,1062,needle biopsy,0.33644092641453993,302.0
1098,2786,relative controls,0.33535952557449983,174.0
1099,683,retinal layers,0.3347826086956521,198.0
1100,2886,used estimate,0.3333333333333364,321.0
1101,2856,pressure iop,0.33333333333333176,135.0
1102,2091,diagnostic test,0.3322820037105754,199.0
1103,960,interquartile range,0.3318774795382256,876.0
1104,1789,male patients,0.3312735034048178,379.0
1105,3115,zeta potential,0.3293134951709723,332.0
1106,1068,protein levels,0.32927983178552633,324.0
1107,1257,patients persistent,0.3292576419213975,203.0
1108,2629,bone mass,0.3290015847860555,346.0
1109,419,quantified using,0.32795698924731115,305.0
1110,623,caudate nucleus,0.32723222572860583,226.0
1111,2441,normal tissue,0.32714217328865497,201.0
1112,3416,diagnostic value,0.3252788806957834,506.0
1113,3640,consecutive patients,0.32507316814768233,3147.0
1114,1305,lesions detected,0.3247706422018361,236.0
1115,655,repair evar,0.3245283018867928,172.0
1116,1353,ages years,0.32342675832892664,278.0
1117,3306,subclinical atherosclerosis,0.3223566133437376,243.0
1118,665,patients renal,0.3185689948892662,187.0
1119,406,frontal lobe,0.31844660194174834,328.0
1120,1478,experiments performed,0.31714995857497946,174.0
1121,808,cava ivc,0.31645569620252734,125.0
1122,1396,central retinal,0.3141232518825881,292.0
1123,2673,least months,0.3139700078926591,221.0
1124,1468,pulmonary disease,0.31381733021077346,268.0
1125,2422,acute stroke,0.31155584247901846,381.0
1126,2723,open surgical,0.31125034050667433,197.0
1127,2451,experimental data,0.3084402956048216,305.0
1128,1911,sensitivity predictive,0.3081570996978849,170.0
1129,1304,data used,0.30553056364117426,251.0
1130,1831,assess accuracy,0.30508474576271366,180.0
1131,2183,important factor,0.30502793296089176,273.0
1132,3052,reconstruction using,0.3050067658998653,161.0
1133,2042,using logistic,0.3033707865168549,165.0
1134,660,artery stenosis,0.30319436924742915,560.0
1135,1425,mortality rate,0.3022634939059762,372.0
1136,187,patients cervical,0.30209790209790216,168.0
1137,3548,pancreatic duct,0.3008547008547009,240.0
1138,2462,could help,0.2978021978022079,271.0
1139,485,therapy patients,0.2974416017797552,382.0
1140,3446,distal radius,0.2968601332064701,240.0
1141,2641,using conventional,0.29628046173578576,315.0
1142,626,standardized uptake,0.296099183550044,544.0
1143,1058,injury severity,0.29583333333333345,142.0
1144,2203,regions involved,0.2954796030871013,268.0
1145,225,intraclass coefficients,0.29526649273201633,233.0
1146,1320,local recurrence,0.29473423490365114,419.0
1147,2224,studies required,0.29342693044033236,209.0
1148,2204,imaging examinations,0.2931698774080563,186.0
1149,97,day day,0.2922094508301407,176.0
1150,861,five groups,0.2912133891213377,116.0
1151,1547,interest rois,0.29052750992626175,197.0
1152,3268,atrial la,0.2897282358360198,185.0
1153,1916,cardiac catheterization,0.2868686868686904,142.0
1154,3075,using diffusion,0.28684516880093164,176.0
1155,1850,inner outer,0.28676470588235276,130.0
1156,605,analog scale,0.28605697151424253,306.0
1157,3338,regression analyses,0.2854617764030025,646.0
1158,584,preoperative evaluation,0.28228438228438285,173.0
1159,940,laser irradiation,0.28157061431285607,171.0
1160,1870,relatively high,0.2804931748128581,245.0
1161,1373,foreign bodies,0.2793017456359091,224.0
1162,2453,objective compare,0.27919463087248275,208.0
1163,2491,saphenous vein,0.27854145295159904,262.0
1164,98,common patients,0.2759460635058723,244.0
1165,346,routinely used,0.2756756756756768,136.0
1166,1490,microscopy imaging,0.27485648679678515,133.0
1167,657,data using,0.2736111111111093,197.0
1168,3364,lower mean,0.27330016583747907,206.0
1169,3310,mean days,0.2703910614525144,198.0
1170,3591,predictive values,0.269377162629758,519.0
1171,2664,patients idiopathic,0.2693586698337283,189.0
1172,1244,artery mca,0.26825156688999285,214.0
1173,1674,patients mild,0.26740453790813495,302.0
1174,1849,retrospectively studied,0.26578411405295277,174.0
1175,2616,lesions associated,0.26538461538462227,138.0
1176,2902,less likely,0.26403326403326405,381.0
1177,668,mr angiography,0.263888888888889,190.0
1178,1176,complete resection,0.26355140186915876,188.0
1179,486,data demonstrate,0.26342943854324824,248.0
1180,2672,could detected,0.2621748924841285,173.0
1181,911,middle cerebral,0.26176886126024285,772.0
1182,3612,respectively multivariate,0.2603833865814692,163.0
1183,3029,showed higher,0.2592489568845634,932.0
1184,1811,present investigate,0.25840853158326543,175.0
1185,1746,coronary stenosis,0.2571428571428566,195.0
1186,51,following surgery,0.2569903948772676,172.0
1187,1228,ductal carcinoma,0.25605667876274396,239.0
1188,1553,brachial artery,0.2559139784946227,221.0
1189,955,protein expression,0.25552050473186105,405.0
1190,1035,selected cases,0.2537623248572909,163.0
1191,2946,patients healthy,0.2520057999033327,869.0
1192,2639,functional structural,0.25194961007798383,300.0
1193,702,back pain,0.2515176374077128,657.0
1194,1796,microscopy tem,0.2511100386100384,473.0
1195,3265,tyrosine kinase,0.2500000000000014,135.0
1196,867,eye movement,0.2491783805187087,203.0
1197,432,remains unknown,0.24812030075188152,330.0
1198,2840,neural basis,0.24795321637426926,212.0
1199,182,proximal femur,0.24788135593220423,195.0
1200,3133,subjects years,0.24700239808153532,206.0
1201,1795,days patients,0.24692049272116445,245.0
1202,1797,response evaluation,0.24652567975830875,204.0
1203,221,overall patients,0.24637681159420458,255.0
1204,2928,inner ear,0.2450869663428957,217.0
1205,931,lung adenocarcinoma,0.24506283662477524,195.0
1206,782,cerebral small,0.24492753623188357,169.0
1207,404,level iv,0.2446991404011467,244.0
1208,2892,basilar artery,0.24461315979754114,199.0
1209,837,angiography ccta,0.24369900271985545,224.0
1210,2669,studies patients,0.24331797235023053,264.0
1211,384,method applied,0.2400625978090767,236.0
1212,18,effects observed,0.23938223938223918,155.0
1213,1119,deep brain,0.2380372992919118,306.0
1214,2498,male mean,0.23747649885105515,196.0
1215,3373,learning curve,0.23742690058479546,203.0
1216,123,laboratory tests,0.23639568186825272,185.0
1217,1532,response inhibition,0.23466884709730204,205.0
1218,2504,renal disease,0.23463368220741973,274.0
1219,1940,disease chd,0.2346028291621318,154.0
1220,2055,used treat,0.2316995544239324,260.0
1221,1335,cerebral artery,0.23048564743480013,878.0
1222,3180,healthy young,0.22758620689655193,191.0
1223,1434,arteriovenous fistula,0.22577090699777955,288.0
1224,3532,analysis conducted,0.22432432432432495,332.0
1225,730,symptom severity,0.2240365774003931,245.0
1226,2943,associated high,0.22385797791729747,470.0
1227,918,area curve,0.2225676574589502,1382.0
1228,1310,normal eyes,0.2218792555605988,188.0
1229,2780,method could,0.22133473462953238,162.0
1230,444,last decade,0.22088414634146328,161.0
1231,3138,potential complications,0.22014388489208625,153.0
1232,1501,image analysis,0.21987346483066633,844.0
1233,3025,imaging tests,0.21951381951381946,206.0
1234,1752,obtained patients,0.21847507331378319,447.0
1235,1699,myocardial blood,0.2177285318559557,131.0
1236,2785,associated worse,0.21718750000000053,278.0
1237,95,information obtained,0.2163155051323612,182.0
1238,332,structural features,0.2153846153846149,140.0
1239,679,purpose compare,0.21518034963487534,286.0
1240,1407,retrospective included,0.21497558328811767,283.0
1241,309,proportional hazard,0.21456953642384383,162.0
1242,3600,nerve block,0.2141025641025641,167.0
1243,1259,phase contrast,0.21352893235533765,262.0
1244,1677,national health,0.21308411214952455,114.0
1245,3282,multiple logistic,0.21199351701782823,218.0
1246,1432,findings demonstrate,0.21044045676998424,258.0
1247,2947,frequently used,0.20961060480530275,253.0
1248,1410,score mean,0.20836445108289786,155.0
1249,353,cancer res,0.2078451349974527,136.0
1250,1876,standing position,0.20749279538904938,144.0
1251,2844,transcription factor,0.20742892716331196,294.0
1252,1321,events patients,0.2070331847449232,190.0
1253,1401,advanced imaging,0.20662768031189083,265.0
1254,1085,lumbar spine,0.20634390651085296,927.0
1255,3500,patients older,0.20621761658031018,199.0
1256,175,cerebral ischemia,0.20583113990686408,221.0
1257,1778,manual segmentation,0.20549746041230965,181.0
1258,1445,upper limb,0.20544056771141347,193.0
1259,3414,nihss score,0.2054024255788314,207.0
1260,52,wt mice,0.20273711012094217,245.0
1261,2583,medical images,0.20192307692307726,210.0
1262,3321,bypass graft,0.1998946814112687,146.0
1263,3320,graphene oxide,0.19851301115241668,267.0
1264,2326,hippocampal volume,0.19698641765704625,442.0
1265,2249,parameters including,0.19692085005592452,365.0
1266,2038,female male,0.19532044760935974,320.0
1267,308,bone remodeling,0.19377652050919392,137.0
1268,252,obtained results,0.1933014354066989,202.0
1269,2808,thickness measurements,0.190446841294299,206.0
1270,3404,different concentrations,0.190361445783132,158.0
1271,1848,gastrointestinal tract,0.19027533684827164,232.0
1272,398,postoperative period,0.18968535604447578,211.0
1273,259,death myocardial,0.18886198547215444,195.0
1274,2079,artery calcium,0.18842069201781467,250.0
1275,1302,negatively correlated,0.187379972565152,683.0
1276,2846,peripapillary retinal,0.18706697459584262,135.0
1277,3,intervention patients,0.18678526048284674,147.0
1278,2549,b c,0.18640776699029124,288.0
1279,2633,liver cancer,0.18599592114208063,152.0
1280,2054,patients often,0.18523489932885906,138.0
1281,1898,lower extremity,0.1843118835133864,436.0
1282,3641,brain lesions,0.18428409520211628,271.0
1283,2121,literature search,0.1838088918380899,277.0
1284,742,although several,0.18312655086848537,123.0
1285,1721,water content,0.18307597282272997,228.0
1286,1635,ventricular assist,0.18274111675126944,140.0
1287,3259,calcium score,0.18218623481781385,225.0
1288,2476,vascular complications,0.1805324459234606,155.0
1289,749,sinus thrombosis,0.18001978239367028,130.0
1290,3034,oxygen saturation,0.1794019933554817,270.0
1291,1976,underwent preoperative,0.1793809841906032,212.0
1292,1572,patients respectively,0.1781361398743814,583.0
1293,1235,patients least,0.1776937618147449,282.0
1294,2809,open reduction,0.17669172932330834,235.0
1295,1873,electron microscopic,0.17657935285053974,191.0
1296,3280,associated development,0.17543859649122961,150.0
1297,3606,disease control,0.1745098039215688,178.0
1298,2452,critical care,0.1744350282485877,190.0
1299,2986,individual patients,0.17394341599720542,166.0
1300,2877,included mean,0.1732435033686235,300.0
1301,254,women years,0.1730360600826921,271.0
1302,2296,met criteria,0.1727272727272732,171.0
1303,883,host cell,0.17131258457374932,211.0
1304,374,antiplatelet therapy,0.17124735729386917,135.0
1305,2661,patients retrospectively,0.17108433734939818,213.0
1306,476,disc herniation,0.16802987197724023,189.0
1307,457,used create,0.16707317073170685,137.0
1308,2880,four different,0.16683937823834247,322.0
1309,393,chronic inflammatory,0.16622114216281897,171.0
1310,1463,could useful,0.1657028913260208,277.0
1311,1282,bacterial cells,0.16508254127063565,150.0
1312,3417,female presented,0.16476218965001524,162.0
1313,642,cases patients,0.16455493183640751,342.0
1314,466,neoadjuvant chemotherapy,0.1635738831615155,238.0
1315,2447,globus pallidus,0.16313559322033955,154.0
1316,2163,measurements performed,0.16303917688959088,412.0
1317,1118,median nerve,0.1605659280315269,289.0
1318,1907,images using,0.1599621391386655,338.0
1319,1968,temporomandibular joint,0.1595725734639356,256.0
1320,342,hydrogen peroxide,0.15822130299896703,153.0
1321,179,correlated well,0.1573579407479353,180.0
1322,245,tumor necrosis,0.15718813022183756,248.0
1323,1214,common carotid,0.15698756023758867,412.0
1324,2665,stroke volume,0.15660443818245862,342.0
1325,171,partial least,0.15642458100558582,180.0
1326,46,foot ankle,0.1561618062088423,332.0
1327,2696,scale score,0.15515370705244166,429.0
1328,1267,ejection fraction,0.15324707638715562,2053.0
1329,3547,ganglion cell,0.1510442235724921,272.0
1330,2278,months initial,0.1500000000000002,138.0
1331,2399,transform infrared,0.14842767295597814,590.0
1332,704,angiography showed,0.1465616045845271,186.0
1333,583,artery occlusion,0.14655858619052825,329.0
1334,1654,woman presented,0.14564983888291932,339.0
1335,634,current guidelines,0.14543715324277778,181.0
1336,2708,normal subjects,0.14529914529914642,255.0
1337,1403,high incidence,0.14432989690721756,210.0
1338,2757,spectroscopy xps,0.1438423645320183,146.0
1339,3616,improve understanding,0.14341692789968605,183.0
1340,790,incidence rate,0.14313534566699096,147.0
1341,1060,response therapy,0.14290159471022953,167.0
1342,256,scans performed,0.14276527331189678,444.0
1343,2558,relaxation time,0.14256954612005823,410.0
1344,1399,years years,0.14221002059025462,592.0
1345,3516,healthy adults,0.1411798451094755,321.0
1346,3286,lesion volume,0.1406578026592017,335.0
1347,2966,medial lateral,0.1399276236429435,290.0
1348,1733,status epilepticus,0.13990351481736732,145.0
1349,1465,common iliac,0.13961218836565067,196.0
1350,156,patients left,0.13878364905283952,232.0
1351,1034,aneurysm repair,0.13834286704801507,347.0
1352,2680,higher control,0.137417943107221,157.0
1353,745,disease ckd,0.1359011627906983,187.0
1354,3051,ultrasound examinations,0.13537469782433517,210.0
1355,399,mr image,0.13475753851970868,216.0
1356,2607,animal model,0.13451043338683943,419.0
1357,944,cerebral microbleeds,0.13374613003095967,216.0
1358,102,determine incidence,0.13359683794466398,169.0
1359,3249,remained unchanged,0.13324269204622693,245.0
1360,559,patients history,0.13260687342833227,339.0
1361,1620,structural abnormalities,0.13153406428638373,242.0
1362,1634,vascular endothelial,0.13062385014216424,355.0
1363,3049,data analysis,0.1304514154552415,341.0
1364,2657,expression level,0.12925764192139672,148.0
1365,1803,without compromising,0.1288944723618088,171.0
1366,1728,echocardiography tte,0.12877138413685899,138.0
1367,905,cartilage thickness,0.12877138413685887,138.0
1368,1264,quantitative assessment,0.12818745692625497,310.0
1369,2162,techniques including,0.12789699570815388,149.0
1370,1195,total participants,0.12767857142857034,143.0
1371,625,pain relief,0.1274560230428967,295.0
1372,2240,however role,0.12708757637474577,156.0
1373,1507,little information,0.125150100066711,134.0
1374,1958,basal ganglia,0.12407920903005372,886.0
1375,292,lv volume,0.12299168975069016,222.0
1376,1456,years later,0.12254259501965913,187.0
1377,2782,fatty acid,0.12234446889377866,278.0
1378,996,cognitive decline,0.12194304857621358,364.0
1379,938,communicating artery,0.12177121771217646,165.0
1380,1374,imaging analysis,0.121480289621883,151.0
1381,3356,postmenopausal women,0.12053140096618609,499.0
1382,1194,global longitudinal,0.11896386312759907,372.0
1383,2336,patients different,0.118913377754997,290.0
1384,2778,public health,0.11789077212806708,313.0
1385,1671,moyamoya disease,0.11631205673758864,246.0
1386,609,different levels,0.11627218934911243,262.0
1387,2524,pituitary adenoma,0.11614477429849632,204.0
1388,1308,potential applications,0.11490978157644793,242.0
1389,1127,survival rates,0.11435717858929349,381.0
1390,3019,outcomes assessed,0.11235955056179762,150.0
1391,545,blood volume,0.11221210498125297,419.0
1392,16,normal controls,0.11186440677965998,374.0
1393,2903,imaging assessment,0.11090047393364874,117.0
1394,1983,spontaneous preterm,0.11057636328352412,259.0
1395,1852,cell cycle,0.10932568149210888,381.0
1396,2954,studies identified,0.10678442392613417,190.0
1397,2337,matter hyperintensities,0.10510279544446079,323.0
1398,1165,associated mortality,0.10477215644061615,292.0
1399,1331,patients experienced,0.10442144873001052,555.0
1400,595,verbal memory,0.10413223140495685,126.0
1401,1998,vein thrombosis,0.10399612496972659,339.0
1402,3505,imaging agents,0.1032930188001439,227.0
1403,3227,patients excluded,0.10079744816586929,158.0
1404,1944,cases without,0.10043591979075847,192.0
1405,2601,included analysis,0.09967524356732257,399.0
1406,1933,man presented,0.09954751131221651,352.0
1407,2690,pulmonary nodules,0.09863013698630174,252.0
1408,3327,patients including,0.0986149584487564,356.0
1409,3065,valve repair,0.09828009828009875,200.0
1410,1480,posterior cingulate,0.0950082943749054,450.0
1411,17,plain radiographs,0.09474974919184037,250.0
1412,760,sudden cardiac,0.09418604651162671,162.0
1413,2866,hematoxylin eosin,0.09372693726937152,127.0
1414,522,pulmonary function,0.09269853970794197,331.0
1415,2572,tests used,0.09040878423071848,201.0
1416,13,histological examination,0.09024039449352858,244.0
1417,3485,tibial plateau,0.08946195479146749,281.0
1418,1330,different brain,0.08817766165904735,225.0
1419,2267,atherosclerotic plaque,0.08810500410172288,179.0
1420,2703,ms patients,0.08742921857304654,386.0
1421,2367,artery left,0.08700629650829952,152.0
1422,3184,postoperative course,0.08695652173913018,160.0
1423,1927,automated segmentation,0.08652037617554814,138.0
1424,3444,current evidence,0.08641470888661991,141.0
1425,2722,cerebral blood,0.08525425389463986,1004.0
1426,1571,coronary arteries,0.08481918391026956,731.0
1427,1004,gradient echo,0.08474576271186424,225.0
1428,2409,participants mean,0.08349328214971251,145.0
1429,1537,systolic function,0.0830818109610801,523.0
1430,1977,images evaluated,0.08190045248868784,181.0
1431,1435,patients younger,0.08143279658232067,177.0
1432,1755,aimed compare,0.08056042031523732,230.0
1433,2602,computed tomographic,0.08050541516245933,669.0
1434,921,emergency department,0.08024401689347797,855.0
1435,3170,value respectively,0.07882882882882877,175.0
1436,2637,aim examine,0.07874396135265659,163.0
1437,1514,retrospectively analyzed,0.07867642948968705,782.0
1438,1509,corticospinal tract,0.07813446396123554,215.0
1439,436,precentral gyrus,0.07780350645054569,168.0
1440,1559,regions associated,0.07754844144903089,263.0
1441,1169,navigation system,0.07635606266413143,248.0
1442,253,image contrast,0.07457627118643988,132.0
1443,2810,waist circumference,0.07418738049713199,194.0
1444,2914,patients scheduled,0.07310184416015932,200.0
1445,2125,cognitive impairment,0.07267786081723723,936.0
1446,3165,surgical outcomes,0.07254268574065492,262.0
1447,2051,prognosis patients,0.07226567200096291,273.0
1448,3305,normal range,0.07093023255813888,244.0
1449,1141,uric acid,0.07069369742104537,233.0
1450,1787,reported patients,0.07058823529412064,306.0
1451,2987,randomized receive,0.07006651884700824,158.0
1452,1484,vascular factors,0.06878751500600189,191.0
1453,2411,single nucleotide,0.06858638743455449,131.0
1454,1627,disease patients,0.06774716369530087,627.0
1455,1152,months postoperatively,0.06741965294178053,469.0
1456,590,patients patients,0.0648926792267214,2261.0
1457,2884,control patients,0.06393001345895041,475.0
1458,279,eighteen patients,0.06294964028776917,175.0
1459,125,acetabular component,0.06191646191646196,126.0
1460,1961,axial length,0.06157334728763326,353.0
1461,1070,based findings,0.06110458284371269,260.0
1462,3141,chest radiography,0.06037034887095841,208.0
1463,3289,cases diagnosed,0.060034502587694626,174.0
1464,2770,operating room,0.05993945509586274,297.0
1465,1181,january march,0.05956607495069127,151.0
1466,2130,surface properties,0.05916752665978647,172.0
1467,3130,uptake value,0.05910710542863045,470.0
1468,2959,skull base,0.05883331669495198,520.0
1469,1828,however remains,0.05815831987076033,180.0
1470,2988,tested using,0.05707376058040719,236.0
1471,3580,unclear whether,0.05685372585096676,309.0
1472,1126,parietal lobule,0.05677799607072656,289.0
1473,2339,tomography patients,0.05641838351822507,178.0
1474,1928,fat content,0.05517466536075767,169.0
1475,1520,different methods,0.05490584737363741,277.0
1476,1379,cochrane library,0.053549060542797594,171.0
1477,2815,major challenge,0.05306565382528512,163.0
1478,2202,innate immune,0.052054794520548044,133.0
1479,2901,associated abnormal,0.052025586353944685,183.0
1480,1466,twenty patients,0.05156987148202409,317.0
1481,2863,invasive coronary,0.05113135468704084,174.0
1482,753,patients range,0.05081723625557223,171.0
1483,3030,multiple linear,0.05009242144177321,271.0
1484,2688,aim present,0.05001849796522394,676.0
1485,3639,higher prevalence,0.04880814869263902,332.0
1486,2463,venous thrombosis,0.047235444891980755,215.0
1487,691,stent graft,0.047208737864078074,389.0
1488,464,planning target,0.047166361974406414,129.0
1489,1799,upper extremity,0.0470209754214389,203.0
1490,754,cancer screening,0.04676781002638696,709.0
1491,3167,peripheral nerve,0.04669778832172682,339.0
1492,2475,coronary sinus,0.046464646464647014,138.0
1493,84,changes following,0.04606946983546622,126.0
1494,2484,complications observed,0.044923217969287416,196.0
1495,3569,glucose metabolism,0.04481894298970763,382.0
1496,2551,investigate role,0.04394829612220755,187.0
1497,3116,developmental delay,0.0435372053612695,157.0
1498,477,bone tissue,0.04341957255343055,386.0
1499,717,patients similar,0.04341534008683042,150.0
1500,380,slice thickness,0.04244521337946891,184.0
1501,2803,epithelial cell,0.04014510278113773,166.0
1502,1917,four groups,0.039875666074599345,449.0
