,index,key,score,total_mentions
944,2004,"('interobserver', 'agreement')",[0.49246231],588.0
945,2818,"('independently', 'associated')",[0.49106987],1208.0
946,3458,"('retrospectively', 'identified')",[0.49090909],243.0
947,3223,"('quality', 'life')",[0.49049317],1007.0
948,429,"('stroke', 'patients')",[0.48909134],813.0
949,2867,"('frequency', 'bands')",[0.48823529],166.0
950,234,"('plasminogen', 'activator')",[0.48677515],287.0
951,639,"('hearing', 'loss')",[0.48356973],432.0
952,3604,"('small', 'vessel')",[0.48264136],359.0
953,79,"('knee', 'osteoarthritis')",[0.48214286],270.0
954,2724,"('moderate', 'severe')",[0.48016304],589.0
955,2119,"('biopsy', 'performed')",[0.47988018],178.0
956,168,"('effective', 'method')",[0.47823834],213.0
957,2359,"('structural', 'brain')",[0.47738693],247.0
958,2658,"('grade', 'iii')",[0.47598784],174.0
959,503,"('back', 'projection')",[0.475],133.0
960,3193,"('resynchronization', 'therapy')",[0.4741483],169.0
961,2324,"('epilepsy', 'surgery')",[0.47308869],182.0
962,104,"('complication', 'rates')",[0.47109217],389.0
963,3283,"('years', 'median')",[0.46997389],300.0
964,2138,"('previously', 'published')",[0.4699187],289.0
965,2859,"('tissue', 'damage')",[0.46947988],184.0
966,1891,"('analyzed', 'using')",[0.46801008],929.0
967,1495,"('reflectance', 'confocal')",[0.46648045],167.0
968,2514,"('rating', 'scale')",[0.46603011],423.0
969,2255,"('respectively', 'results')",[0.46538462],242.0
970,3257,"('patients', 'affected')",[0.46458333],223.0
971,1336,"('united', 'states')",[0.4643371],502.0
972,1625,"('order', 'determine')",[0.46357616],150.0
973,1283,"('imaging', 'results')",[0.46330935],322.0
974,1459,"('lung', 'injury')",[0.46316212],199.0
975,428,"('detected', 'using')",[0.46135831],197.0
976,2108,"('within', 'days')",[0.45986985],636.0
977,1234,"('arterial', 'blood')",[0.45714286],282.0
978,1206,"('data', 'set')",[0.45661393],323.0
979,161,"('days', 'later')",[0.45507246],157.0
980,1982,"('hodgkin', 'lymphoma')",[0.45502846],218.0
981,1365,"('mean', 'duration')",[0.45419198],267.0
982,2418,"('different', 'groups')",[0.45378743],644.0
983,2349,"('artery', 'dissection')",[0.45026178],215.0
984,2560,"('spectroscopy', 'mrs')",[0.45011086],145.0
985,2084,"('left', 'side')",[0.44842707],336.0
986,1774,"('data', 'consecutive')",[0.44427654],168.0
987,2555,"('superior', 'mesenteric')",[0.44398977],248.0
988,3252,"('diabetic', 'retinopathy')",[0.44188862],365.0
989,3366,"('performed', 'single')",[0.44166667],159.0
990,132,"('side', 'effects')",[0.43950617],712.0
991,77,"('difficult', 'diagnose')",[0.43877551],129.0
992,1921,"('vas', 'score')",[0.43860536],140.0
993,29,"('complications', 'occurred')",[0.43660131],334.0
994,1515,"('multimodal', 'imaging')",[0.43385285],285.0
995,681,"('internal', 'fixation')",[0.43311482],246.0
996,521,"('assessed', 'whether')",[0.43295711],137.0
997,3345,"('brain', 'metastases')",[0.43234084],190.0
998,1215,"('time', 'min')",[0.42901235],278.0
999,2456,"('demonstrated', 'higher')",[0.42896175],157.0
1000,2219,"('myocardial', 'dysfunction')",[0.42677532],141.0
1001,1838,"('across', 'multiple')",[0.42439863],190.0
1002,231,"('computer', 'tomography')",[0.42366412],185.0
1003,1836,"('time', 'years')",[0.42336874],155.0
1004,1439,"('brain', 'activation')",[0.42248688],473.0
1005,726,"('changes', 'brain')",[0.42229879],373.0
1006,721,"('chronic', 'total')",[0.42020202],208.0
1007,2490,"('months', 'mean')",[0.41956849],339.0
1008,2505,"('determine', 'relationship')",[0.41935484],210.0
1009,2945,"('radial', 'artery')",[0.41720591],286.0
1010,1602,"('classified', 'according')",[0.41698754],263.0
1011,1397,"('high', 'levels')",[0.41488299],343.0
1012,2123,"('function', 'tests')",[0.41454303],239.0
1013,2792,"('review', 'literature')",[0.4130021],589.0
1014,196,"('aim', 'compare')",[0.41235927],603.0
1015,2366,"('procedures', 'performed')",[0.41054252],485.0
1016,3039,"('however', 'data')",[0.4084507],145.0
1017,105,"('data', 'including')",[0.40660134],146.0
1018,1212,"('range', 'mean')",[0.40422265],243.0
1019,1098,"('results', 'confirmed')",[0.404038],189.0
1020,1219,"('fully', 'automated')",[0.40294386],223.0
1021,1090,"('could', 'lead')",[0.40205444],206.0
1022,2035,"('episodic', 'memory')",[0.40185471],325.0
1023,448,"('care', 'unit')",[0.40184758],435.0
1024,1444,"('different', 'sizes')",[0.4],124.0
1025,1598,"('left', 'heart')",[0.4],194.0
1026,3285,"('tomography', 'findings')",[0.4],142.0
1027,3043,"('coronary', 'plaque')",[0.39889706],217.0
1028,2568,"('findings', 'show')",[0.39813737],190.0
1029,1573,"('choroidal', 'thickness')",[0.39769789],591.0
1030,789,"('surface', 'modification')",[0.39705882],135.0
1031,1394,"('groups', 'control')",[0.39625293],188.0
1032,2979,"('associated', 'poor')",[0.39553753],325.0
1033,2489,"('solid', 'tumors')",[0.39450118],279.0
1034,1359,"('volume', 'patients')",[0.39435703],158.0
1035,3271,"('cardiac', 'involvement')",[0.39089482],166.0
1036,1591,"('intensive', 'care')",[0.39052369],522.0
1037,1618,"('therapy', 'treatment')",[0.38997996],139.0
1038,2346,"('h', 'h')",[0.38901099],177.0
1039,999,"('tricuspid', 'annular')",[0.38757972],251.0
1040,1039,"('beam', 'computed')",[0.3869863],452.0
1041,1003,"('ischemic', 'attack')",[0.38675958],185.0
1042,1268,"('patients', 'followed')",[0.38575639],561.0
1043,458,"('flow', 'cbf')",[0.38564857],262.0
1044,39,"('treatment', 'option')",[0.3823186],382.0
1045,2773,"('performed', 'using')",[0.38081535],1588.0
1046,1775,"('review', 'current')",[0.38016529],184.0
1047,631,"('failure', 'patients')",[0.37966963],166.0
1048,382,"('fellow', 'eyes')",[0.37911025],196.0
1049,1418,"('open', 'surgery')",[0.37814473],229.0
1050,586,"('review', 'discuss')",[0.37583893],168.0
1051,3093,"('photodynamic', 'therapy')",[0.37576948],302.0
1052,2791,"('performed', 'identify')",[0.37537144],257.0
1053,1316,"('total', 'patients')",[0.37526993],2855.0
1054,878,"('vascular', 'disease')",[0.37464789],247.0
1055,1546,"('gyrus', 'left')",[0.37450462],189.0
1056,1069,"('associated', 'severe')",[0.37430556],154.0
1057,2032,"('chronic', 'obstructive')",[0.37367431],216.0
1058,3236,"('matter', 'lesions')",[0.37094791],147.0
1059,3380,"('levels', 'higher')",[0.3705391],244.0
1060,1262,"('renal', 'cell')",[0.36956786],276.0
1061,3620,"('supplementary', 'motor')",[0.36869224],227.0
1062,3240,"('therapeutic', 'target')",[0.36783555],169.0
1063,3235,"('cell', 'lung')",[0.3678315],452.0
1064,1179,"('gestational', 'weeks')",[0.36687261],215.0
1065,613,"('stress', 'disorder')",[0.36605505],133.0
1066,2929,"('diabetic', 'macular')",[0.36377953],143.0
1067,3403,"('visual', 'analog')",[0.36298365],350.0
1068,153,"('surgical', 'management')",[0.362939],357.0
1069,1421,"('prognostic', 'value')",[0.36079884],744.0
1070,1879,"('mean', 'range')",[0.36040744],313.0
1071,1103,"('studied', 'patients')",[0.35977011],313.0
1072,645,"('mouse', 'model')",[0.35681023],617.0
1073,2508,"('inclusion', 'criteria')",[0.35568839],973.0
1074,389,"('effective', 'dose')",[0.35453395],467.0
1075,2862,"('coronary', 'computed')",[0.35437912],269.0
1076,995,"('venous', 'sinus')",[0.35413451],146.0
1077,44,"('fusiform', 'gyrus')",[0.35351759],201.0
1078,3139,"('radiographic', 'findings')",[0.35181644],184.0
1079,1136,"('reaction', 'time')",[0.35126582],185.0
1080,109,"('highlights', 'importance')",[0.35121951],162.0
1081,1993,"('surgical', 'excision')",[0.34904459],274.0
1082,2978,"('rnfl', 'thickness')",[0.34820447],662.0
1083,1027,"('muscle', 'strength')",[0.34720621],240.0
1084,2147,"('present', 'work')",[0.34703748],287.0
1085,2692,"('propensity', 'score')",[0.34653465],175.0
1086,2317,"('based', 'imaging')",[0.34622356],191.0
1087,3070,"('angiography', 'dsa')",[0.34565217],159.0
1088,3082,"('core', 'needle')",[0.34472465],197.0
1089,1895,"('without', 'complications')",[0.3446712],190.0
1090,140,"('regions', 'interest')",[0.3438558],743.0
1091,3300,"('new', 'imaging')",[0.34313725],175.0
1092,3234,"('coronary', 'angiography')",[0.34261823],1767.0
1093,2819,"('patients', 'new')",[0.34256757],169.0
1094,694,"('imaging', 'positron')",[0.34220963],151.0
1095,2122,"('months', 'treatment')",[0.34013391],254.0
1096,1569,"('component', 'analysis')",[0.33832871],422.0
1097,1062,"('needle', 'biopsy')",[0.33644093],302.0
1098,2786,"('relative', 'controls')",[0.33535953],174.0
1099,683,"('retinal', 'layers')",[0.33478261],198.0
1100,2886,"('used', 'estimate')",[0.33333333],321.0
1101,2856,"('pressure', 'iop')",[0.33333333],135.0
1102,2091,"('diagnostic', 'test')",[0.332282],199.0
1103,960,"('interquartile', 'range')",[0.33187748],876.0
1104,1789,"('male', 'patients')",[0.3312735],379.0
1105,3115,"('zeta', 'potential')",[0.3293135],332.0
1106,1068,"('protein', 'levels')",[0.32927983],324.0
1107,1257,"('patients', 'persistent')",[0.32925764],203.0
1108,2629,"('bone', 'mass')",[0.32900158],346.0
1109,419,"('quantified', 'using')",[0.32795699],305.0
1110,623,"('caudate', 'nucleus')",[0.32723223],226.0
1111,2441,"('normal', 'tissue')",[0.32714217],201.0
1112,3416,"('diagnostic', 'value')",[0.32527888],506.0
1113,3640,"('consecutive', 'patients')",[0.32507317],3147.0
1114,1305,"('lesions', 'detected')",[0.32477064],236.0
1115,655,"('repair', 'evar')",[0.3245283],172.0
1116,1353,"('ages', 'years')",[0.32342676],278.0
1117,3306,"('subclinical', 'atherosclerosis')",[0.32235661],243.0
1118,665,"('patients', 'renal')",[0.31856899],187.0
1119,406,"('frontal', 'lobe')",[0.3184466],328.0
1120,1478,"('experiments', 'performed')",[0.31714996],174.0
1121,808,"('cava', 'ivc')",[0.3164557],125.0
1122,1396,"('central', 'retinal')",[0.31412325],292.0
1123,2673,"('least', 'months')",[0.31397001],221.0
1124,1468,"('pulmonary', 'disease')",[0.31381733],268.0
1125,2422,"('acute', 'stroke')",[0.31155584],381.0
1126,2723,"('open', 'surgical')",[0.31125034],197.0
1127,2451,"('experimental', 'data')",[0.3084403],305.0
1128,1911,"('sensitivity', 'predictive')",[0.3081571],170.0
1129,1304,"('data', 'used')",[0.30553056],251.0
1130,1831,"('assess', 'accuracy')",[0.30508475],180.0
1131,2183,"('important', 'factor')",[0.30502793],273.0
1132,3052,"('reconstruction', 'using')",[0.30500677],161.0
1133,2042,"('using', 'logistic')",[0.30337079],165.0
1134,660,"('artery', 'stenosis')",[0.30319437],560.0
1135,1425,"('mortality', 'rate')",[0.30226349],372.0
1136,187,"('patients', 'cervical')",[0.3020979],168.0
1137,3548,"('pancreatic', 'duct')",[0.3008547],240.0
1138,2462,"('could', 'help')",[0.2978022],271.0
1139,485,"('therapy', 'patients')",[0.2974416],382.0
1140,3446,"('distal', 'radius')",[0.29686013],240.0
1141,2641,"('using', 'conventional')",[0.29628046],315.0
1142,626,"('standardized', 'uptake')",[0.29609918],544.0
1143,1058,"('injury', 'severity')",[0.29583333],142.0
1144,2203,"('regions', 'involved')",[0.2954796],268.0
1145,225,"('intraclass', 'coefficients')",[0.29526649],233.0
1146,1320,"('local', 'recurrence')",[0.29473423],419.0
1147,2224,"('studies', 'required')",[0.29342693],209.0
1148,2204,"('imaging', 'examinations')",[0.29316988],186.0
1149,97,"('day', 'day')",[0.29220945],176.0
1150,861,"('five', 'groups')",[0.29121339],116.0
1151,1547,"('interest', 'rois')",[0.29052751],197.0
1152,3268,"('atrial', 'la')",[0.28972824],185.0
1153,1916,"('cardiac', 'catheterization')",[0.28686869],142.0
1154,3075,"('using', 'diffusion')",[0.28684517],176.0
1155,1850,"('inner', 'outer')",[0.28676471],130.0
1156,605,"('analog', 'scale')",[0.28605697],306.0
1157,3338,"('regression', 'analyses')",[0.28546178],646.0
1158,584,"('preoperative', 'evaluation')",[0.28228438],173.0
1159,940,"('laser', 'irradiation')",[0.28157061],171.0
1160,1870,"('relatively', 'high')",[0.28049317],245.0
1161,1373,"('foreign', 'bodies')",[0.27930175],224.0
1162,2453,"('objective', 'compare')",[0.27919463],208.0
1163,2491,"('saphenous', 'vein')",[0.27854145],262.0
1164,98,"('common', 'patients')",[0.27594606],244.0
1165,346,"('routinely', 'used')",[0.27567568],136.0
1166,1490,"('microscopy', 'imaging')",[0.27485649],133.0
1167,657,"('data', 'using')",[0.27361111],197.0
1168,3364,"('lower', 'mean')",[0.27330017],206.0
1169,3310,"('mean', 'days')",[0.27039106],198.0
1170,3591,"('predictive', 'values')",[0.26937716],519.0
1171,2664,"('patients', 'idiopathic')",[0.26935867],189.0
1172,1244,"('artery', 'mca')",[0.26825157],214.0
1173,1674,"('patients', 'mild')",[0.26740454],302.0
1174,1849,"('retrospectively', 'studied')",[0.26578411],174.0
1175,2616,"('lesions', 'associated')",[0.26538462],138.0
1176,2902,"('less', 'likely')",[0.26403326],381.0
1177,668,"('mr', 'angiography')",[0.26388889],190.0
1178,1176,"('complete', 'resection')",[0.2635514],188.0
1179,486,"('data', 'demonstrate')",[0.26342944],248.0
1180,2672,"('could', 'detected')",[0.26217489],173.0
1181,911,"('middle', 'cerebral')",[0.26176886],772.0
1182,3612,"('respectively', 'multivariate')",[0.26038339],163.0
1183,3029,"('showed', 'higher')",[0.25924896],932.0
1184,1811,"('present', 'investigate')",[0.25840853],175.0
1185,1746,"('coronary', 'stenosis')",[0.25714286],195.0
1186,51,"('following', 'surgery')",[0.25699039],172.0
1187,1228,"('ductal', 'carcinoma')",[0.25605668],239.0
1188,1553,"('brachial', 'artery')",[0.25591398],221.0
1189,955,"('protein', 'expression')",[0.2555205],405.0
1190,1035,"('selected', 'cases')",[0.25376232],163.0
1191,2946,"('patients', 'healthy')",[0.2520058],869.0
1192,2639,"('functional', 'structural')",[0.25194961],300.0
1193,702,"('back', 'pain')",[0.25151764],657.0
1194,1796,"('microscopy', 'tem')",[0.25111004],473.0
1195,3265,"('tyrosine', 'kinase')",[0.25],135.0
1196,867,"('eye', 'movement')",[0.24917838],203.0
1197,432,"('remains', 'unknown')",[0.2481203],330.0
1198,2840,"('neural', 'basis')",[0.24795322],212.0
1199,182,"('proximal', 'femur')",[0.24788136],195.0
1200,3133,"('subjects', 'years')",[0.2470024],206.0
1201,1795,"('days', 'patients')",[0.24692049],245.0
1202,1797,"('response', 'evaluation')",[0.24652568],204.0
1203,221,"('overall', 'patients')",[0.24637681],255.0
1204,2928,"('inner', 'ear')",[0.24508697],217.0
1205,931,"('lung', 'adenocarcinoma')",[0.24506284],195.0
1206,782,"('cerebral', 'small')",[0.24492754],169.0
1207,404,"('level', 'iv')",[0.24469914],244.0
1208,2892,"('basilar', 'artery')",[0.24461316],199.0
1209,837,"('angiography', 'ccta')",[0.243699],224.0
1210,2669,"('studies', 'patients')",[0.24331797],264.0
1211,384,"('method', 'applied')",[0.2400626],236.0
1212,18,"('effects', 'observed')",[0.23938224],155.0
1213,1119,"('deep', 'brain')",[0.2380373],306.0
1214,2498,"('male', 'mean')",[0.2374765],196.0
1215,3373,"('learning', 'curve')",[0.2374269],203.0
1216,123,"('laboratory', 'tests')",[0.23639568],185.0
1217,1532,"('response', 'inhibition')",[0.23466885],205.0
1218,2504,"('renal', 'disease')",[0.23463368],274.0
1219,1940,"('disease', 'chd')",[0.23460283],154.0
1220,2055,"('used', 'treat')",[0.23169955],260.0
1221,1335,"('cerebral', 'artery')",[0.23048565],878.0
1222,3180,"('healthy', 'young')",[0.22758621],191.0
1223,1434,"('arteriovenous', 'fistula')",[0.22577091],288.0
1224,3532,"('analysis', 'conducted')",[0.22432432],332.0
1225,730,"('symptom', 'severity')",[0.22403658],245.0
1226,2943,"('associated', 'high')",[0.22385798],470.0
1227,918,"('area', 'curve')",[0.22256766],1382.0
1228,1310,"('normal', 'eyes')",[0.22187926],188.0
1229,2780,"('method', 'could')",[0.22133473],162.0
1230,444,"('last', 'decade')",[0.22088415],161.0
1231,3138,"('potential', 'complications')",[0.22014388],153.0
1232,1501,"('image', 'analysis')",[0.21987346],844.0
1233,3025,"('imaging', 'tests')",[0.21951382],206.0
1234,1752,"('obtained', 'patients')",[0.21847507],447.0
1235,1699,"('myocardial', 'blood')",[0.21772853],131.0
1236,2785,"('associated', 'worse')",[0.2171875],278.0
1237,95,"('information', 'obtained')",[0.21631551],182.0
1238,332,"('structural', 'features')",[0.21538462],140.0
1239,679,"('purpose', 'compare')",[0.21518035],286.0
1240,1407,"('retrospective', 'included')",[0.21497558],283.0
1241,309,"('proportional', 'hazard')",[0.21456954],162.0
1242,3600,"('nerve', 'block')",[0.21410256],167.0
1243,1259,"('phase', 'contrast')",[0.21352893],262.0
1244,1677,"('national', 'health')",[0.21308411],114.0
1245,3282,"('multiple', 'logistic')",[0.21199352],218.0
1246,1432,"('findings', 'demonstrate')",[0.21044046],258.0
1247,2947,"('frequently', 'used')",[0.2096106],253.0
1248,1410,"('score', 'mean')",[0.20836445],155.0
1249,353,"('cancer', 'res')",[0.20784513],136.0
1250,1876,"('standing', 'position')",[0.2074928],144.0
1251,2844,"('transcription', 'factor')",[0.20742893],294.0
1252,1321,"('events', 'patients')",[0.20703318],190.0
1253,1401,"('advanced', 'imaging')",[0.20662768],265.0
1254,1085,"('lumbar', 'spine')",[0.20634391],927.0
1255,3500,"('patients', 'older')",[0.20621762],199.0
1256,175,"('cerebral', 'ischemia')",[0.20583114],221.0
1257,1778,"('manual', 'segmentation')",[0.20549746],181.0
1258,1445,"('upper', 'limb')",[0.20544057],193.0
1259,3414,"('nihss', 'score')",[0.20540243],207.0
1260,52,"('wt', 'mice')",[0.20273711],245.0
1261,2583,"('medical', 'images')",[0.20192308],210.0
1262,3321,"('bypass', 'graft')",[0.19989468],146.0
1263,3320,"('graphene', 'oxide')",[0.19851301],267.0
1264,2326,"('hippocampal', 'volume')",[0.19698642],442.0
1265,2249,"('parameters', 'including')",[0.19692085],365.0
1266,2038,"('female', 'male')",[0.19532045],320.0
1267,308,"('bone', 'remodeling')",[0.19377652],137.0
1268,252,"('obtained', 'results')",[0.19330144],202.0
1269,2808,"('thickness', 'measurements')",[0.19044684],206.0
1270,3404,"('different', 'concentrations')",[0.19036145],158.0
1271,1848,"('gastrointestinal', 'tract')",[0.19027534],232.0
1272,398,"('postoperative', 'period')",[0.18968536],211.0
1273,259,"('death', 'myocardial')",[0.18886199],195.0
1274,2079,"('artery', 'calcium')",[0.18842069],250.0
1275,1302,"('negatively', 'correlated')",[0.18737997],683.0
1276,2846,"('peripapillary', 'retinal')",[0.18706697],135.0
1277,3,"('intervention', 'patients')",[0.18678526],147.0
1278,2549,"('b', 'c')",[0.18640777],288.0
1279,2633,"('liver', 'cancer')",[0.18599592],152.0
1280,2054,"('patients', 'often')",[0.1852349],138.0
1281,1898,"('lower', 'extremity')",[0.18431188],436.0
1282,3641,"('brain', 'lesions')",[0.1842841],271.0
1283,2121,"('literature', 'search')",[0.18380889],277.0
1284,742,"('although', 'several')",[0.18312655],123.0
1285,1721,"('water', 'content')",[0.18307597],228.0
1286,1635,"('ventricular', 'assist')",[0.18274112],140.0
1287,3259,"('calcium', 'score')",[0.18218623],225.0
1288,2476,"('vascular', 'complications')",[0.18053245],155.0
1289,749,"('sinus', 'thrombosis')",[0.18001978],130.0
1290,3034,"('oxygen', 'saturation')",[0.17940199],270.0
1291,1976,"('underwent', 'preoperative')",[0.17938098],212.0
1292,1572,"('patients', 'respectively')",[0.17813614],583.0
1293,1235,"('patients', 'least')",[0.17769376],282.0
1294,2809,"('open', 'reduction')",[0.17669173],235.0
1295,1873,"('electron', 'microscopic')",[0.17657935],191.0
1296,3280,"('associated', 'development')",[0.1754386],150.0
1297,3606,"('disease', 'control')",[0.1745098],178.0
1298,2452,"('critical', 'care')",[0.17443503],190.0
1299,2986,"('individual', 'patients')",[0.17394342],166.0
1300,2877,"('included', 'mean')",[0.1732435],300.0
1301,254,"('women', 'years')",[0.17303606],271.0
1302,2296,"('met', 'criteria')",[0.17272727],171.0
1303,883,"('host', 'cell')",[0.17131258],211.0
1304,374,"('antiplatelet', 'therapy')",[0.17124736],135.0
1305,2661,"('patients', 'retrospectively')",[0.17108434],213.0
1306,476,"('disc', 'herniation')",[0.16802987],189.0
1307,457,"('used', 'create')",[0.16707317],137.0
1308,2880,"('four', 'different')",[0.16683938],322.0
1309,393,"('chronic', 'inflammatory')",[0.16622114],171.0
1310,1463,"('could', 'useful')",[0.16570289],277.0
1311,1282,"('bacterial', 'cells')",[0.16508254],150.0
1312,3417,"('female', 'presented')",[0.16476219],162.0
1313,642,"('cases', 'patients')",[0.16455493],342.0
1314,466,"('neoadjuvant', 'chemotherapy')",[0.16357388],238.0
1315,2447,"('globus', 'pallidus')",[0.16313559],154.0
1316,2163,"('measurements', 'performed')",[0.16303918],412.0
1317,1118,"('median', 'nerve')",[0.16056593],289.0
1318,1907,"('images', 'using')",[0.15996214],338.0
1319,1968,"('temporomandibular', 'joint')",[0.15957257],256.0
1320,342,"('hydrogen', 'peroxide')",[0.1582213],153.0
1321,179,"('correlated', 'well')",[0.15735794],180.0
1322,245,"('tumor', 'necrosis')",[0.15718813],248.0
1323,1214,"('common', 'carotid')",[0.15698756],412.0
1324,2665,"('stroke', 'volume')",[0.15660444],342.0
1325,171,"('partial', 'least')",[0.15642458],180.0
1326,46,"('foot', 'ankle')",[0.15616181],332.0
1327,2696,"('scale', 'score')",[0.15515371],429.0
1328,1267,"('ejection', 'fraction')",[0.15324708],2053.0
1329,3547,"('ganglion', 'cell')",[0.15104422],272.0
1330,2278,"('months', 'initial')",[0.15],138.0
1331,2399,"('transform', 'infrared')",[0.14842767],590.0
1332,704,"('angiography', 'showed')",[0.1465616],186.0
1333,583,"('artery', 'occlusion')",[0.14655859],329.0
1334,1654,"('woman', 'presented')",[0.14564984],339.0
1335,634,"('current', 'guidelines')",[0.14543715],181.0
1336,2708,"('normal', 'subjects')",[0.14529915],255.0
1337,1403,"('high', 'incidence')",[0.1443299],210.0
1338,2757,"('spectroscopy', 'xps')",[0.14384236],146.0
1339,3616,"('improve', 'understanding')",[0.14341693],183.0
1340,790,"('incidence', 'rate')",[0.14313535],147.0
1341,1060,"('response', 'therapy')",[0.14290159],167.0
1342,256,"('scans', 'performed')",[0.14276527],444.0
1343,2558,"('relaxation', 'time')",[0.14256955],410.0
1344,1399,"('years', 'years')",[0.14221002],592.0
1345,3516,"('healthy', 'adults')",[0.14117985],321.0
1346,3286,"('lesion', 'volume')",[0.1406578],335.0
1347,2966,"('medial', 'lateral')",[0.13992762],290.0
1348,1733,"('status', 'epilepticus')",[0.13990351],145.0
1349,1465,"('common', 'iliac')",[0.13961219],196.0
1350,156,"('patients', 'left')",[0.13878365],232.0
1351,1034,"('aneurysm', 'repair')",[0.13834287],347.0
1352,2680,"('higher', 'control')",[0.13741794],157.0
1353,745,"('disease', 'ckd')",[0.13590116],187.0
1354,3051,"('ultrasound', 'examinations')",[0.1353747],210.0
1355,399,"('mr', 'image')",[0.13475754],216.0
1356,2607,"('animal', 'model')",[0.13451043],419.0
1357,944,"('cerebral', 'microbleeds')",[0.13374613],216.0
1358,102,"('determine', 'incidence')",[0.13359684],169.0
1359,3249,"('remained', 'unchanged')",[0.13324269],245.0
1360,559,"('patients', 'history')",[0.13260687],339.0
1361,1620,"('structural', 'abnormalities')",[0.13153406],242.0
1362,1634,"('vascular', 'endothelial')",[0.13062385],355.0
1363,3049,"('data', 'analysis')",[0.13045142],341.0
1364,2657,"('expression', 'level')",[0.12925764],148.0
1365,1803,"('without', 'compromising')",[0.12889447],171.0
1366,1728,"('echocardiography', 'tte')",[0.12877138],138.0
1367,905,"('cartilage', 'thickness')",[0.12877138],138.0
1368,1264,"('quantitative', 'assessment')",[0.12818746],310.0
1369,2162,"('techniques', 'including')",[0.127897],149.0
1370,1195,"('total', 'participants')",[0.12767857],143.0
1371,625,"('pain', 'relief')",[0.12745602],295.0
1372,2240,"('however', 'role')",[0.12708758],156.0
1373,1507,"('little', 'information')",[0.1251501],134.0
1374,1958,"('basal', 'ganglia')",[0.12407921],886.0
1375,292,"('lv', 'volume')",[0.12299169],222.0
1376,1456,"('years', 'later')",[0.1225426],187.0
1377,2782,"('fatty', 'acid')",[0.12234447],278.0
1378,996,"('cognitive', 'decline')",[0.12194305],364.0
1379,938,"('communicating', 'artery')",[0.12177122],165.0
1380,1374,"('imaging', 'analysis')",[0.12148029],151.0
1381,3356,"('postmenopausal', 'women')",[0.1205314],499.0
1382,1194,"('global', 'longitudinal')",[0.11896386],372.0
1383,2336,"('patients', 'different')",[0.11891338],290.0
1384,2778,"('public', 'health')",[0.11789077],313.0
1385,1671,"('moyamoya', 'disease')",[0.11631206],246.0
1386,609,"('different', 'levels')",[0.11627219],262.0
1387,2524,"('pituitary', 'adenoma')",[0.11614477],204.0
1388,1308,"('potential', 'applications')",[0.11490978],242.0
1389,1127,"('survival', 'rates')",[0.11435718],381.0
1390,3019,"('outcomes', 'assessed')",[0.11235955],150.0
1391,545,"('blood', 'volume')",[0.1122121],419.0
1392,16,"('normal', 'controls')",[0.11186441],374.0
1393,2903,"('imaging', 'assessment')",[0.11090047],117.0
1394,1983,"('spontaneous', 'preterm')",[0.11057636],259.0
1395,1852,"('cell', 'cycle')",[0.10932568],381.0
1396,2954,"('studies', 'identified')",[0.10678442],190.0
1397,2337,"('matter', 'hyperintensities')",[0.1051028],323.0
1398,1165,"('associated', 'mortality')",[0.10477216],292.0
1399,1331,"('patients', 'experienced')",[0.10442145],555.0
1400,595,"('verbal', 'memory')",[0.10413223],126.0
1401,1998,"('vein', 'thrombosis')",[0.10399612],339.0
1402,3505,"('imaging', 'agents')",[0.10329302],227.0
1403,3227,"('patients', 'excluded')",[0.10079745],158.0
1404,1944,"('cases', 'without')",[0.10043592],192.0
1405,2601,"('included', 'analysis')",[0.09967524],399.0
1406,1933,"('man', 'presented')",[0.09954751],352.0
1407,2690,"('pulmonary', 'nodules')",[0.09863014],252.0
1408,3327,"('patients', 'including')",[0.09861496],356.0
1409,3065,"('valve', 'repair')",[0.0982801],200.0
1410,1480,"('posterior', 'cingulate')",[0.09500829],450.0
1411,17,"('plain', 'radiographs')",[0.09474975],250.0
1412,760,"('sudden', 'cardiac')",[0.09418605],162.0
1413,2866,"('hematoxylin', 'eosin')",[0.09372694],127.0
1414,522,"('pulmonary', 'function')",[0.09269854],331.0
1415,2572,"('tests', 'used')",[0.09040878],201.0
1416,13,"('histological', 'examination')",[0.09024039],244.0
1417,3485,"('tibial', 'plateau')",[0.08946195],281.0
1418,1330,"('different', 'brain')",[0.08817766],225.0
1419,2267,"('atherosclerotic', 'plaque')",[0.088105],179.0
1420,2703,"('ms', 'patients')",[0.08742922],386.0
1421,2367,"('artery', 'left')",[0.0870063],152.0
1422,3184,"('postoperative', 'course')",[0.08695652],160.0
1423,1927,"('automated', 'segmentation')",[0.08652038],138.0
1424,3444,"('current', 'evidence')",[0.08641471],141.0
1425,2722,"('cerebral', 'blood')",[0.08525425],1004.0
1426,1571,"('coronary', 'arteries')",[0.08481918],731.0
1427,1004,"('gradient', 'echo')",[0.08474576],225.0
1428,2409,"('participants', 'mean')",[0.08349328],145.0
1429,1537,"('systolic', 'function')",[0.08308181],523.0
1430,1977,"('images', 'evaluated')",[0.08190045],181.0
1431,1435,"('patients', 'younger')",[0.0814328],177.0
1432,1755,"('aimed', 'compare')",[0.08056042],230.0
1433,2602,"('computed', 'tomographic')",[0.08050542],669.0
1434,921,"('emergency', 'department')",[0.08024402],855.0
1435,3170,"('value', 'respectively')",[0.07882883],175.0
1436,2637,"('aim', 'examine')",[0.07874396],163.0
